deveui,train_coverage,val_coverage,test_coverage,train_n_obs,train_std,train_mean,has_floor,in_final,exclusion_reason
A81758FFFE030F4D,0.7013370646766169,0.6385261194029851,0.6940298507462687,13532,57.06338827039614,445.3757020396098,True,True,included
A81758FFFE030F4E,0.6482690713101161,0.6494092039800995,0.7624378109452736,12508,62.4485698026356,469.3767988487368,True,True,included
A81758FFFE030F4F,0.7978855721393034,0.8252487562189055,0.8773320895522388,15396,52.11764085437138,419.81683554169916,True,True,included
A81758FFFE030F51,0.7876762023217247,0.8255597014925373,0.6689987562189055,15198,88.64315882208501,510.5717857612844,True,True,included
A81758FFFE030F53,0.7760675787728026,0.8308457711442786,0.8683146766169154,14974,70.49311512299441,490.1229464404969,True,True,included
A81758FFFE030F54,0.746268656716418,0.7705223880597015,0.8095460199004975,14399,60.95957586678823,549.5814292659212,True,True,included
A81758FFFE030F58,0.8090277777777778,0.8580534825870647,0.8784203980099502,15611,41.174236463684025,421.2721158157709,True,True,included
A81758FFFE030F59,0.7846703980099502,0.769589552238806,0.8557213930348259,15140,53.549841531449836,530.5786657859974,True,True,included
A81758FFFE030F5A,0.804674543946932,0.8501243781094527,0.8680037313432836,15526,31.458825961254142,417.1310704624501,True,True,included
A81758FFFE030F5B,0.7728544776119403,0.8586753731343284,0.8910136815920398,14913,58.80506835031102,495.30510293032927,True,True,included
A81758FFFE030F5D,0.6026637645107794,0.7231032338308457,0.6108519900497512,11629,61.12823768668543,504.0926132943503,True,True,included
A81758FFFE030F5E,0.7412417081260365,0.800839552238806,0.8572761194029851,14302,45.522065039568616,480.47350020976086,True,True,included
A81758FFFE030F5F,0.685582504145937,0.8112562189054726,0.7786069651741293,13228,128.74074777455422,540.3865285757485,True,True,included
A81758FFFE030F61,0.7406198175787728,0.8232276119402985,0.8258706467661692,14290,50.62068355408642,496.8405178446466,True,True,included
A81758FFFE030F63,0.7338308457711443,0.7894900497512438,0.8132773631840796,14159,53.696466584759946,360.55533582880145,True,True,included
A81758FFFE030F64,0.8127591210613598,0.8226057213930348,0.8905472636815921,15683,42.24318630336663,369.7202703564369,True,True,included
A81758FFFE030F65,0.7939987562189055,0.8600746268656716,0.7629042288557214,15320,49.900296621834215,546.128590078329,True,True,included
A81758FFFE030F66,0.7877798507462687,0.8392412935323383,0.8459266169154229,15200,89.40281650109225,530.6686184210527,True,True,included
A81758FFFE030F67,0.6871372305140961,0.7080223880597015,0.8002176616915423,13259,54.73187749834053,492.4723583980692,True,True,included
A81758FFFE030F68,0.8095978441127695,0.830068407960199,0.8722014925373134,15621,24.791417023304923,463.61839830996735,True,True,included
A81758FFFE030F69,0.7955534825870647,0.8397077114427861,0.878886815920398,15351,49.5176735224005,431.7823594554101,True,True,included
A81758FFFE030F6A,0.8032752902155887,0.8294465174129353,0.8655161691542289,15487,516.72568368371,569.416865758378,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F6C,0.7960199004975125,0.8236940298507462,0.84375,15359,22.541082974347393,643.3608307832541,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F6D,0.7894900497512438,0.8393967661691543,0.8608519900497512,15233,43.636773358903625,396.36263375566205,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F70,0.796849087893864,0.8592972636815921,0.8964552238805971,15375,70.54600154245749,426.77710569105693,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F71,0.7991293532338308,0.8381529850746269,0.8582089552238806,15419,54.18066785381365,512.6711200466956,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F73,0.8044672470978441,0.8350435323383084,0.888681592039801,15523,39.63674460197392,415.7810990143658,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F74,0.7181281094527363,0.8111007462686567,0.7541977611940298,13856,67.36700134521617,516.6098441108545,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F76,0.7308768656716418,0.7995957711442786,0.855410447761194,14103,261.20799665806396,493.1301141601078,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F77,0.7464759535655058,0.8171641791044776,0.8109452736318408,14404,70.03067292875889,492.9657039711191,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F78,0.7047056384742952,0.724502487562189,0.8073694029850746,13597,82.47666272519757,503.49540339780833,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F79,0.787002487562189,0.8493470149253731,0.8843283582089553,15186,36.90284879432486,375.49894639799817,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F7A,0.7564780265339967,0.8303793532338308,0.7638370646766169,14596,55.156552194552134,546.1961496300356,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F7B,0.755700663349917,0.8218283582089553,0.8138992537313433,14582,30.694924575996623,447.49526813880124,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F7C,0.7679830016583747,0.8254042288557214,0.8837064676616916,14818,39.985576245864145,267.88432986907816,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F7E,0.5789800995024875,0.6508084577114428,0.6848569651741293,11172,58.29449429884627,446.32456140350877,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F7F,0.7345563847429519,0.6649564676616916,0.7709888059701493,14173,57.24404366415471,299.36604811966413,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F80,0.8329187396351575,0.8501243781094527,0.818252487562189,16072,34.87402366606277,422.35988053758086,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F81,0.7943097014925373,0.8409514925373134,0.8765547263681592,15327,29.802613514668383,408.7978077901742,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F82,0.7789179104477612,0.7912002487562189,0.8589863184079602,15030,27.50956933264576,405.3991350632069,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F83,0.7920294361525705,0.840018656716418,0.8555659203980099,15282,90.2995571431724,499.60018322209135,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F85,0.7158996683250415,0.7736318407960199,0.6868781094527363,13813,59.1552664875651,564.1539129805255,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F87,0.8264925373134329,0.882773631840796,0.8927238805970149,15948,34.63901242934023,424.09493353398545,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F88,0.7433665008291874,0.7672574626865671,0.8058146766169154,14343,55.13664079702719,459.6140974691487,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F89,0.5514096185737977,0.5824004975124378,0.5614116915422885,10640,35.527896437959576,554.9695488721804,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F8A,0.7529021558872305,0.8684701492537313,0.835976368159204,14527,86.70231554876463,337.4853720658085,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F8B,0.7963308457711443,0.820429104477612,0.8805970149253731,15365,27.87926218260724,438.56947608200454,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F8C,0.7785551409618574,0.8317786069651741,0.8941231343283582,15022,63.38586443629227,516.9697776594328,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F8D,0.7997512437810945,0.849502487562189,0.8796641791044776,15432,43.901915545041,525.5387506480041,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F8E,0.763577943615257,0.7868470149253731,0.8736007462686567,14734,80.07663104923192,515.1926157187457,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F8F,0.642568407960199,0.5666977611940298,0.6616915422885572,12398,63.2240566382831,525.4553153734473,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F92,0.7760675787728026,0.8386194029850746,0.8459266169154229,14974,92.32672835481445,531.6120609055697,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F93,0.5153917910447762,0.4625310945273632,0.5881529850746269,9944,20.728037170586234,439.44076830249395,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F94,0.7521247927031509,0.7793843283582089,0.8605410447761194,14512,57.43875464117844,620.7748070562293,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F96,0.201181592039801,0.0,0.0,3261,66.8188572553984,393.7954615148727,True,False,low_train_coverage|low_val_coverage|low_test_coverage
A81758FFFE030F97,0.7584991708126037,0.7688121890547264,0.7526430348258707,14635,85.8695857178002,517.5076870515886,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F99,0.7738909618573798,0.8027052238805971,0.8260261194029851,14932,61.20082248073981,474.31067506027324,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F9B,0.7999585406301825,0.8412624378109452,0.8751554726368159,15436,45.72315808003917,434.5715859030837,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F9C,0.7660655058043118,0.8109452736318408,0.8801305970149254,14781,151.91687391150052,578.0798998714566,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F9D,0.7935323383084577,0.8271144278606966,0.8818407960199005,15311,445.7853951925046,546.1136437855137,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030F9F,0.7998030679933665,0.818252487562189,0.8801305970149254,15432,58.31306359102018,395.9453732503888,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA0,0.7907338308457711,0.8213619402985075,0.877021144278607,15258,51.284189326861906,412.21863940228076,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA1,0.8142101990049752,0.8630286069651741,0.8742226368159204,15710,34.88461360464568,502.1281985996181,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA2,0.6539697346600332,0.7125310945273632,0.8246268656716418,12618,58.965959131492454,373.94325566650815,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA4,0.6337064676616916,0.753886815920398,0.7680348258706468,12228,274.2164904226857,488.11015701668305,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA5,0.6108001658374793,0.5208333333333334,0.6449004975124378,11486,57.54288424296896,249.69319171164895,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA6,0.8143656716417911,0.871268656716418,0.8872823383084577,15714,151.96173815829104,431.89588901616395,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA7,0.6451077943615257,0.6654228855721394,0.6806592039800995,12447,59.99118491264622,470.3865188398811,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FA8,0.787157960199005,0.8036380597014925,0.8586753731343284,15188,85.60247860354573,469.16150908612065,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FAA,0.8032752902155887,0.8333333333333334,0.6988495024875622,15499,55.7275083774362,510.952706626234,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FAB,0.744040215588723,0.7810945273631841,0.7957089552238806,14356,49.60111469204714,561.4923376985232,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FAC,0.7979373963515755,0.8470149253731343,0.875,15396,47.39648391770177,530.0593011171733,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FAD,0.7692267827529021,0.7756529850746269,0.8384639303482587,14842,56.9253702202637,470.6466109688721,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FAE,0.8089241293532339,0.8070584577114428,0.8684701492537313,15608,52.535303706735526,514.9621348026653,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB0,0.8133291873963516,0.8529228855721394,0.6820584577114428,15693,52.23989357886222,516.8747212132798,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB1,0.6611733001658375,0.632929104477612,0.7643034825870647,12757,59.808066488741986,537.4752684800502,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB2,0.7454912935323383,0.7737873134328358,0.8193407960199005,14384,90.3223362597604,480.15016685205785,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB3,0.7904228855721394,0.8324004975124378,0.8246268656716418,15251,51.961004023064135,472.89063012261494,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB4,0.7637852404643449,0.8123445273631841,0.8499689054726368,14738,49.62948075517687,566.8861446600624,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB5,0.5749896351575456,0.6444340796019901,0.6086753731343284,11094,118.50207943387885,535.6499008473048,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB6,0.7619713930348259,0.7632151741293532,0.8291355721393034,14702,56.32714999414448,497.9909536117535,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB7,0.765650912106136,0.7826492537313433,0.8411069651741293,14773,47.11987763355876,516.1724768158126,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB8,0.8179415422885572,0.834110696517413,0.8765547263681592,15782,67.33574188145646,498.94588772018756,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FB9,0.726523631840796,0.7472014925373134,0.8056592039800995,13982,41.23365486876369,552.8900729509369,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FBA,0.7824419568822554,0.7971082089552238,0.8714241293532339,15097,54.88100876206507,511.21964628734185,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FBB,0.5762334162520729,0.6141169154228856,0.6128731343283582,11119,46.85373035315541,568.5475312528105,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FBC,0.783012023217247,0.8215174129353234,0.6902985074626866,15108,41.12337371489168,479.67063807254436,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FBD,0.7634224709784412,0.8070584577114428,0.8252487562189055,14730,73.05429053279796,494.3315682281059,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FBE,0.8021351575456053,0.8844838308457711,0.8756218905472637,15478,53.19994339939138,439.54419175604085,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FBF,0.7493262852404643,0.7227922885572139,0.8249378109452736,14458,50.623240316667435,580.3443076497441,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC0,0.7933768656716418,0.7925995024875622,0.8644278606965174,15308,48.22328145341082,429.49856284295794,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC1,0.7257462686567164,0.7974191542288557,0.8331778606965174,14003,54.410258701806065,514.4703992001714,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC2,0.7015961857379768,0.6430348258706468,0.7742537313432836,13537,58.324778404227644,498.2394178917042,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC3,0.7791770315091211,0.7859141791044776,0.8644278606965174,15034,49.680847884463965,574.0653186111481,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC4,0.7620232172470979,0.8743781094527363,0.8655161691542289,14703,60.80270141813575,501.2519213765898,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC5,0.7601575456053068,0.8659825870646766,0.8802860696517413,14668,87.24807996026557,402.8702617943823,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC6,0.7643034825870647,0.8364427860696517,0.6459888059701493,14748,90.36570436442597,526.7161649037157,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FC7,0.773476368159204,0.8061256218905473,0.7936878109452736,14924,51.099653513920586,541.7793487000804,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FCA,0.556799336650083,0.6805037313432836,0.6431902985074627,10744,18.37623544910495,404.80370439314964,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FCC,0.755856135986733,0.8947450248756219,0.8642723880597015,14585,54.83499884962682,497.4541652382585,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FCE,0.7359556384742952,0.7540422885572139,0.7649253731343284,14201,25.681405932795506,417.6777691711851,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FCF,0.7938951077943616,0.830068407960199,0.6717972636815921,15318,50.12564767135026,518.1966966966967,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD0,0.7583436981757877,0.8355099502487562,0.8742226368159204,14632,67.62411041856626,374.4371241115364,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD1,0.6513785240464345,0.7010261194029851,0.7072450248756219,12569,18.2959785902533,460.54021799665844,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD3,0.8150393864013267,0.8505907960199005,0.867070895522388,15727,55.40736115193698,438.0538564252559,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD4,0.7473051409618574,0.7562189054726368,0.8092350746268657,14419,72.76734984730524,520.0891878771066,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD5,0.8040008291873963,0.8577425373134329,0.8616293532338308,15513,32.74240818501836,506.0482820859924,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD6,0.8156612769485904,0.8541666666666666,0.8928793532338308,15688,495.88960519829317,551.0628505864355,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD7,0.8073175787728026,0.8530783582089553,0.8938121890547264,15578,34.63718682238315,421.30132237771215,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD8,0.7941542288557214,0.8720460199004975,0.871268656716418,15323,68.85731069495327,522.210728969523,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FD9,0.7651326699834162,0.8582089552238806,0.7685012437810945,14764,48.25536526495666,498.2748577621241,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FDA,0.7091625207296849,0.8395522388059702,0.8470149253731343,0,0.0,,True,False,few_train_obs|low_variability
A81758FFFE030FDB,0.8081985903814262,0.8325559701492538,0.8801305970149254,15595,42.022177916745704,424.648156460404,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FDC,0.8135883084577115,0.8258706467661692,0.8841728855721394,15698,54.1450096117166,484.66339661103325,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FDD,0.7129456882255389,0.7318097014925373,0.742070895522388,0,0.0,,True,False,few_train_obs|low_variability
A81758FFFE030FDE,0.818356135986733,0.9079601990049752,0.8838619402985075,15791,65.02335814332807,409.3342410233677,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FDF,0.806643864013267,0.8240049751243781,0.8852611940298507,15565,50.961959626023024,402.72740122068745,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FE0,0.6372823383084577,0.4931592039800995,0.6744402985074627,12296,128.16719360041375,515.1593201040989,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FE1,0.8054000829187397,0.8137437810945274,0.8751554726368159,15541,39.94421056259282,417.5509297985973,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FE3,0.7787624378109452,0.863339552238806,0.853389303482587,15026,53.500601865261785,480.1787568215094,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FE4,0.7365257048092869,0.8019278606965174,0.8513681592039801,14212,40.154987885746436,457.7317056009006,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FE6,0.7650290215588723,0.8269589552238806,0.880907960199005,14761,53.16557599120821,469.4986789512906,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FE7,0.7443511608623549,0.7857587064676617,0.8440609452736318,14362,65.72470479741341,510.824467344381,True,False,beyond_final_n_cap_or_node_order
A81758FFFE030FE8,0.8058665008291874,0.8589863184079602,0.8816853233830846,15549,52.47206666516134,512.7128432696636,True,False,beyond_final_n_cap_or_node_order
